index,date,number_of_game,day_of_week,v_name,v_league,v_game_number,h_name,h_league,h_game_number,v_score,h_score,length_outs,day_night,completion,forefeit,protest,park_id,attendance,,,
145151,20050930,0,Fri,PHI,NL,160,WAS,NL,160,4,3,54,N,,,,WAS10,30375,,,
145152,20051001,0,Sat,NYA,AL,161,BOS,AL,161,8,4,54,D,,,,BOS07,34556,,,
145153,20051001,0,Sat,CHA,AL,161,CLE,AL,161,4,3,54,D,,,,CLE08,41026,,,
145154,20051001,0,Sat,DET,AL,161,MIN,AL,161,0,3,51,N,,,,MIN03,28292,,,
145155,20051001,0,Sat,OAK,AL,161,SEA,AL,161,4,3,54,D,,,,SEA03,26998,,,
145156,20051001,0,Sat,BAL,AL,161,TBA,AL,161,4,3,54,N,,,,STP01,17481,,,
145157,20051001,0,Sat,ANA,AL,161,TEX,AL,161,7,6,54,N,,,,ARL02,48174,,,
145158,20051001,0,Sat,KCA,AL,161,TOR,AL,161,7,6,54,D,,,,TOR02,28271,,,
145159,20051001,0,Sat,ATL,NL,161,FLO,NL,161,4,6,51,N,,,,MIA01,28392,,,
145160,20051001,0,Sat,CHN,NL,161,HOU,NL,162,1,3,51,D,,,,HOU03,42021,,,
145161,20051001,0,Sat,COL,NL,161,NYN,NL,161,1,3,51,N,,,,NYC17,36385,,,
145162,20051001,0,Sat,MIL,NL,161,PIT,NL,161,1,5,51,N,,,,PIT08,17261,,,
145163,20051001,0,Sat,LAN,NL,161,SDN,NL,161,2,1,54,N,,,,SAN02,43096,,,
145164,20051001,0,Sat,ARI,NL,161,SFN,NL,161,2,1,66,D,,,,SFO03,38772,,,
145165,20051001,0,Sat,CIN,NL,162,SLN,NL,161,6,9,51,D,,,,STL09,49487,,,
145166,20051001,0,Sat,PHI,NL,161,WAS,NL,161,8,4,54,D,,,,WAS10,32903,,,
145167,20051002,0,Sun,NYA,AL,162,BOS,AL,162,1,10,51,D,,,,BOS07,34534,,,
145168,20051002,0,Sun,CHA,AL,162,CLE,AL,162,3,1,54,D,,,,CLE08,41034,,,
145169,20051002,0,Sun,DET,AL,162,MIN,AL,162,4,6,51,D,,,,MIN03,20160,,,
145170,20051002,0,Sun,OAK,AL,162,SEA,AL,162,8,3,54,D,,,,SEA03,35300,,,
145171,20051002,0,Sun,BAL,AL,162,TBA,AL,162,6,2,54,D,,,,STP01,17450,,,
145172,20051002,0,Sun,ANA,AL,162,TEX,AL,162,7,4,54,D,,,,ARL02,38334,,,
145173,20051002,0,Sun,KCA,AL,162,TOR,AL,162,2,7,51,D,,,,TOR02,37046,,,
145174,20051002,0,Sun,ATL,NL,162,FLO,NL,162,6,7,59,D,,,,MIA01,29214,,,
145175,20051002,0,Sun,CHN,NL,162,HOU,NL,163,4,6,51,D,,,,HOU03,42288,,,
145176,20051002,0,Sun,COL,NL,162,NYN,NL,162,11,3,54,D,,,,NYC17,47718,,,
145177,20051002,0,Sun,MIL,NL,162,PIT,NL,162,1,3,51,D,,,,PIT08,23008,,,
145178,20051002,0,Sun,LAN,NL,162,SDN,NL,162,1,3,51,D,,,,SAN02,37748,,,
145179,20051002,0,Sun,ARI,NL,162,SFN,NL,162,1,3,51,D,,,,SFO03,40239,,,
145180,20051002,0,Sun,CIN,NL,163,SLN,NL,162,5,7,51,D,,,,STL09,50434,,,
145181,20051002,0,Sun,PHI,NL,162,WAS,NL,162,9,3,54,D,,,,WAS10,36491,,,
145182,20060402,0,Sun,CLE,AL,1,CHA,AL,1,4,10,51,N,,,,CHI12,38802,,,
145183,20060403,0,Mon,TBA,AL,1,BAL,AL,1,6,9,51,D,,,,BAL12,46986,,,
145184,20060403,0,Mon,DET,AL,1,KCA,AL,1,3,1,54,D,,,,KAN06,41054,,,
145185,20060403,0,Mon,NYA,AL,1,OAK,AL,1,15,2,54,N,,,,OAK01,35077,,,
145186,20060403,0,Mon,ANA,AL,1,SEA,AL,1,5,4,54,D,,,,SEA03,45515,,,
145187,20060403,0,Mon,BOS,AL,1,TEX,AL,1,7,3,54,D,,,,ARL02,51541,,,
145188,20060403,0,Mon,CHN,NL,1,CIN,NL,1,16,7,54,D,,,,CIN09,42591,,,
145189,20060403,0,Mon,ARI,NL,1,COL,NL,1,2,3,64,D,,,,DEN02,47278,,,
145190,20060403,0,Mon,FLO,NL,1,HOU,NL,1,0,1,51,N,,,,HOU03,43666,,,
145191,20060403,0,Mon,ATL,NL,1,LAN,NL,1,11,10,54,D,,,,LOS03,56000,,,
145192,20060403,0,Mon,PIT,NL,1,MIL,NL,1,2,5,51,D,,,,MIL06,45023,,,
145193,20060403,0,Mon,WAS,NL,1,NYN,NL,1,2,3,51,D,,,,NYC17,54371,,,
145194,20060403,0,Mon,SLN,NL,1,PHI,NL,1,13,5,54,D,,,,PHI13,44614,,,
145195,20060403,0,Mon,SFN,NL,1,SDN,NL,1,1,6,51,D,,,,SAN02,43767,,,
145196,20060404,0,Tue,CLE,AL,2,CHA,AL,2,8,2,54,D,,,,CHI12,37591,,,
145197,20060404,0,Tue,NYA,AL,2,OAK,AL,2,3,4,52,N,,,,OAK01,31284,,,
145198,20060404,0,Tue,ANA,AL,2,SEA,AL,2,8,10,51,N,,,,SEA03,20051,,,
145199,20060404,0,Tue,BOS,AL,2,TEX,AL,2,4,10,51,N,,,,ARL02,29442,,,
145200,20060404,0,Tue,MIN,AL,1,TOR,AL,1,3,6,51,N,,,,TOR02,50449,,,
145201,20060404,0,Tue,FLO,NL,2,HOU,NL,2,11,2,54,N,,,,HOU03,36448,,,
145202,20060404,0,Tue,ATL,NL,2,LAN,NL,2,4,5,51,N,,,,LOS03,36249,,,
145203,20060404,0,Tue,PIT,NL,2,MIL,NL,2,5,7,51,N,,,,MIL06,15515,,,
145204,20060405,0,Wed,TBA,AL,2,BAL,AL,2,6,16,51,N,,,,BAL12,16083,,,
145205,20060405,0,Wed,CLE,AL,3,CHA,AL,3,4,3,66,D,,,,CHI12,33586,,,
145206,20060405,0,Wed,DET,AL,2,KCA,AL,2,14,3,54,D,,,,KAN06,11265,,,
145207,20060405,0,Wed,NYA,AL,3,OAK,AL,3,4,9,51,N,,,,OAK01,30165,,,
145208,20060405,0,Wed,ANA,AL,3,SEA,AL,3,4,6,51,D,,,,SEA03,21394,,,
145209,20060405,0,Wed,BOS,AL,3,TEX,AL,3,2,1,54,N,,,,ARL02,32416,,,
145210,20060405,0,Wed,MIN,AL,2,TOR,AL,2,13,4,54,N,,,,TOR02,18156,,,
145211,20060405,0,Wed,CHN,NL,2,CIN,NL,2,6,8,51,D,,,,CIN09,27287,,,
145212,20060405,0,Wed,ARI,NL,2,COL,NL,2,4,2,54,N,,,,DEN02,18553,,,
145213,20060405,0,Wed,FLO,NL,3,HOU,NL,3,5,6,51,N,,,,HOU03,26589,,,
145214,20060405,0,Wed,ATL,NL,3,LAN,NL,3,9,8,54,N,,,,LOS03,35292,,,
145215,20060405,0,Wed,PIT,NL,3,MIL,NL,3,2,3,51,N,,,,MIL06,15430,,,
145216,20060405,0,Wed,WAS,NL,2,NYN,NL,2,9,5,60,N,,,,NYC17,19557,,,
145217,20060405,0,Wed,SLN,NL,2,PHI,NL,2,4,3,54,N,,,,PHI13,20557,,,
145218,20060405,0,Wed,SFN,NL,2,SDN,NL,2,3,1,54,N,,,,SAN02,23721,,,
145219,20060406,0,Thu,TBA,AL,3,BAL,AL,3,2,0,54,N,,,,BAL12,13194,,,
145220,20060406,0,Thu,OAK,AL,4,SEA,AL,4,2,6,51,N,,,,SEA03,22701,,,
145221,20060406,0,Thu,DET,AL,3,TEX,AL,4,10,6,54,N,,,,ARL02,21713,,,
145222,20060406,0,Thu,MIN,AL,3,TOR,AL,3,3,6,51,N,,,,TOR02,16221,,,
145223,20060406,0,Thu,PIT,NL,4,CIN,NL,3,5,6,51,N,,,,CIN09,13887,,,
145224,20060406,0,Thu,ARI,NL,3,COL,NL,3,12,5,54,N,,,,DEN02,18406,,,
145225,20060406,0,Thu,WAS,NL,3,NYN,NL,3,5,10,51,N,,,,NYC17,25839,,,
145226,20060406,0,Thu,SLN,NL,3,PHI,NL,3,4,2,54,D,,,,PHI13,20413,,,
145227,20060406,0,Thu,ATL,NL,4,SFN,NL,3,4,6,51,D,,,,SFO03,42795,,,
145228,20060407,0,Fri,NYA,AL,4,ANA,AL,4,1,4,51,N,,,,ANA01,44221,,,
145229,20060407,0,Fri,BOS,AL,4,BAL,AL,4,14,8,54,N,,,,BAL12,37063,,,
145230,20060407,0,Fri,MIN,AL,4,CLE,AL,4,6,11,51,D,,,,CLE08,42445,,,
145231,20060407,0,Fri,CHA,AL,4,KCA,AL,3,7,11,51,N,,,,KAN06,23204,,,
145232,20060407,0,Fri,OAK,AL,5,SEA,AL,5,5,0,54,N,,,,SEA03,30612,,,
145233,20060407,0,Fri,DET,AL,4,TEX,AL,5,5,2,54,N,,,,ARL02,21155,,,
145234,20060407,0,Fri,TBA,AL,4,TOR,AL,4,9,8,54,N,,,,TOR02,15631,,,
145235,20060407,0,Fri,SLN,NL,4,CHN,NL,3,1,5,51,D,,,,CHI11,40869,,,
145236,20060407,0,Fri,PIT,NL,5,CIN,NL,4,6,7,51,N,,,,CIN09,16573,,,
145237,20060407,0,Fri,WAS,NL,4,HOU,NL,4,1,6,51,N,,,,HOU03,26978,,,
145238,20060407,0,Fri,ARI,NL,4,MIL,NL,4,1,3,51,N,,,,MIL06,25737,,,
145239,20060407,0,Fri,FLO,NL,4,NYN,NL,4,3,9,51,N,,,,NYC17,39761,,,
145240,20060407,0,Fri,LAN,NL,4,PHI,NL,4,5,3,54,N,,,,PHI13,25518,,,
145241,20060407,0,Fri,COL,NL,4,SDN,NL,3,10,4,54,N,,,,SAN02,33918,,,
145242,20060407,0,Fri,ATL,NL,5,SFN,NL,4,14,6,54,N,,,,SFO03,39737,,,
145243,20060408,0,Sat,NYA,AL,5,ANA,AL,5,2,3,51,N,,,,ANA01,44044,,,
145244,20060408,0,Sat,BOS,AL,5,BAL,AL,5,2,1,54,N,,,,BAL12,41166,,,
145245,20060408,0,Sat,MIN,AL,5,CLE,AL,5,0,3,51,N,,,,CLE08,25107,,,
145246,20060408,0,Sat,CHA,AL,5,KCA,AL,4,3,4,51,D,,,,KAN06,18031,,,
145247,20060408,0,Sat,OAK,AL,6,SEA,AL,6,3,0,54,N,,,,SEA03,37904,,,
145248,20060408,0,Sat,DET,AL,5,TEX,AL,6,7,0,54,N,,,,ARL02,35066,,,
145249,20060408,0,Sat,TBA,AL,5,TOR,AL,5,4,8,51,D,,,,TOR02,18755,,,
145250,20060408,0,Sat,SLN,NL,5,CHN,NL,4,2,3,51,D,,,,CHI11,40182,,,
145251,20060408,0,Sat,PIT,NL,6,CIN,NL,5,9,11,51,D,,,,CIN09,20244,,,
145252,20060408,0,Sat,WAS,NL,5,HOU,NL,5,12,8,54,N,,,,HOU03,39324,,,
145253,20060408,0,Sat,ARI,NL,5,MIL,NL,5,4,5,52,D,,,,MIL06,29226,,,
145254,20060408,0,Sat,COL,NL,5,SDN,NL,4,12,4,54,N,,,,SAN02,29629,,,
145255,20060408,0,Sat,ATL,NL,6,SFN,NL,5,6,12,51,D,,,,SFO03,39050,,,
145256,20060409,0,Sun,NYA,AL,6,ANA,AL,6,10,1,54,D,,,,ANA01,44020,,,
145257,20060409,0,Sun,BOS,AL,6,BAL,AL,6,4,1,54,D,,,,BAL12,37998,,,
145258,20060409,0,Sun,MIN,AL,6,CLE,AL,6,2,3,51,D,,,,CLE08,23311,,,
145259,20060409,0,Sun,CHA,AL,6,KCA,AL,5,3,1,54,D,,,,KAN06,15094,,,
145260,20060409,0,Sun,OAK,AL,7,SEA,AL,7,6,4,54,D,,,,SEA03,27139,,,
145261,20060409,0,Sun,DET,AL,6,TEX,AL,7,3,5,51,D,,,,ARL02,31032,,,
145262,20060409,0,Sun,TBA,AL,6,TOR,AL,6,5,2,54,D,,,,TOR02,20184,,,
145263,20060409,0,Sun,SLN,NL,6,CHN,NL,5,4,8,51,N,,,,CHI11,39839,,,
145264,20060409,0,Sun,PIT,NL,7,CIN,NL,6,5,3,54,D,,,,CIN09,22090,,,
145265,20060409,0,Sun,WAS,NL,6,HOU,NL,6,3,7,51,D,,,,HOU03,31662,,,
145266,20060409,0,Sun,ARI,NL,6,MIL,NL,6,7,0,54,D,,,,MIL06,28115,,,
145267,20060409,0,Sun,FLO,NL,5,NYN,NL,5,2,3,52,D,,,,NYC17,55255,,,
145268,20060409,1,Sun,LAN,NL,5,PHI,NL,5,3,6,53,D,,,,PHI13,0,,,
145269,20060409,2,Sun,LAN,NL,6,PHI,NL,6,6,2,54,D,,,,PHI13,38056,,,
145270,20060409,0,Sun,COL,NL,6,SDN,NL,5,10,4,54,D,,,,SAN02,28901,,,
145271,20060409,0,Sun,ATL,NL,7,SFN,NL,6,5,6,52,D,,,,SFO03,37321,,,
145272,20060410,0,Mon,TEX,AL,8,ANA,AL,7,2,5,51,N,,,,ANA01,38003,,,
145273,20060410,0,Mon,CHA,AL,7,DET,AL,7,5,3,54,D,,,,DET05,44179,,,
145274,20060410,0,Mon,BAL,AL,7,TBA,AL,7,6,3,54,N,,,,STP01,40199,,,
145275,20060410,0,Mon,PHI,NL,7,ATL,NL,8,3,5,51,N,,,,ATL02,47332,,,
145276,20060410,0,Mon,WAS,NL,7,HOU,NL,7,4,5,71,D,,,,HOU03,27944,,,
145277,20060410,0,Mon,LAN,NL,7,PIT,NL,8,8,3,54,D,,,,PIT08,39129,,,
145278,20060410,0,Mon,MIL,NL,7,SLN,NL,7,4,6,51,D,,,,STL10,41936,,,
145279,20060411,0,Tue,TEX,AL,9,ANA,AL,8,4,5,52,N,,,,ANA01,40012,,,
145280,20060411,0,Tue,TOR,AL,7,BOS,AL,7,3,5,51,D,,,,BOS07,35491,,,
145281,20060411,0,Tue,SEA,AL,8,CLE,AL,7,5,9,51,N,,,,CLE08,17559,,,
145282,20060411,0,Tue,OAK,AL,8,MIN,AL,7,6,7,51,N,,,,MIN03,48911,,,
145283,20060411,0,Tue,KCA,AL,6,NYA,AL,7,7,9,51,D,,,,NYC16,54698,,,
145284,20060411,0,Tue,BAL,AL,8,TBA,AL,8,8,4,54,N,,,,STP01,12600,,,
145285,20060411,0,Tue,COL,NL,7,ARI,NL,7,6,5,54,N,,,,PHO01,37355,,,
145286,20060411,0,Tue,CIN,NL,7,CHN,NL,6,9,2,54,D,,,,CHI11,36708,,,
145287,20060411,0,Tue,SDN,NL,6,FLO,NL,6,9,3,54,D,,,,MIA01,31308,,,
145288,20060411,0,Tue,LAN,NL,8,PIT,NL,9,6,7,51,N,,,,PIT08,17240,,,
145289,20060411,0,Tue,NYN,NL,6,WAS,NL,8,7,1,54,D,,,,WAS10,40530,,,
145290,20060412,0,Wed,TEX,AL,10,ANA,AL,9,11,3,54,N,,,,ANA01,42911,,,
145291,20060412,0,Wed,TOR,AL,8,BOS,AL,8,8,4,54,N,,,,BOS07,36378,,,
145292,20060412,0,Wed,SEA,AL,9,CLE,AL,8,11,9,54,N,,,,CLE08,14773,,,
145293,20060412,0,Wed,CHA,AL,8,DET,AL,8,4,3,54,D,,,,DET05,12601,,,
145294,20060412,0,Wed,OAK,AL,9,MIN,AL,8,5,6,51,N,,,,MIN03,22603,,,
145295,20060412,0,Wed,KCA,AL,7,NYA,AL,8,5,12,51,D,,,,NYC16,41448,,,
145296,20060412,0,Wed,BAL,AL,9,TBA,AL,9,4,7,51,N,,,,STP01,10707,,,
145297,20060412,0,Wed,COL,NL,8,ARI,NL,8,4,5,51,N,,,,PHO01,18664,,,
145298,20060412,0,Wed,PHI,NL,8,ATL,NL,9,7,5,54,N,,,,ATL02,37107,,,
145299,20060412,0,Wed,CIN,NL,8,CHN,NL,7,1,4,51,D,,,,CHI11,37252,,,
145300,20060412,0,Wed,SDN,NL,7,FLO,NL,7,7,2,54,D,,,,MIA01,8994,,,
145301,20060412,0,Wed,LAN,NL,9,PIT,NL,10,5,9,51,N,,,,PIT08,13237,,,
145302,20060412,0,Wed,MIL,NL,8,SLN,NL,8,3,8,51,N,,,,STL10,40648,,,
145303,20060412,0,Wed,NYN,NL,7,WAS,NL,9,3,1,54,N,,,,WAS10,29985,,,
145304,20060413,0,Thu,TOR,AL,9,BOS,AL,9,8,6,54,N,,,,BOS07,36524,,,
145305,20060413,0,Thu,SEA,AL,10,CLE,AL,9,9,5,54,N,,,,CLE08,24638,,,
145306,20060413,0,Thu,CHA,AL,9,DET,AL,9,13,9,54,D,,,,DET05,14027,,,
145307,20060413,0,Thu,OAK,AL,10,MIN,AL,9,2,8,51,D,,,,MIN03,13520,,,
145308,20060413,0,Thu,KCA,AL,8,NYA,AL,9,3,9,51,D,,,,NYC16,54381,,,
145309,20060413,0,Thu,BAL,AL,10,TBA,AL,10,6,5,54,N,,,,STP01,13042,,,
145310,20060413,0,Thu,COL,NL,9,ARI,NL,9,5,3,54,N,,,,PHO01,18745,,,
145311,20060413,0,Thu,PHI,NL,9,ATL,NL,10,7,6,54,N,,,,ATL02,22911,,,
145312,20060413,0,Thu,CIN,NL,9,CHN,NL,8,8,3,54,D,,,,CHI11,40881,,,
145313,20060413,0,Thu,SDN,NL,8,FLO,NL,8,2,9,51,D,,,,MIA01,8191,,,
145314,20060413,0,Thu,LAN,NL,10,PIT,NL,11,13,5,54,D,,,,PIT08,18134,,,
145315,20060413,1,Thu,HOU,NL,8,SFN,NL,7,3,5,51,D,,,,SFO03,34267,,,
145316,20060413,2,Thu,HOU,NL,9,SFN,NL,8,8,0,54,N,,,,SFO03,33034,,,
145317,20060413,0,Thu,MIL,NL,9,SLN,NL,9,4,3,66,D,,,,STL10,40222,,,
145318,20060413,0,Thu,NYN,NL,8,WAS,NL,10,13,4,54,D,,,,WAS10,25465,,,
145319,20060414,0,Fri,ANA,AL,10,BAL,AL,11,5,6,52,N,,,,BAL12,25415,,,
145320,20060414,0,Fri,SEA,AL,11,BOS,AL,10,1,2,51,N,,,,BOS07,36431,,,
145321,20060414,0,Fri,TOR,AL,10,CHA,AL,10,13,7,54,N,,,,CHI12,31418,,,
145322,20060414,0,Fri,CLE,AL,10,DET,AL,10,1,5,51,N,,,,DET05,27358,,,
145323,20060414,0,Fri,NYA,AL,10,MIN,AL,10,1,5,51,N,,,,MIN03,30622,,,
145324,20060414,0,Fri,TEX,AL,11,OAK,AL,11,6,3,54,N,,,,OAK01,14049,,,
145325,20060414,0,Fri,KCA,AL,9,TBA,AL,11,2,7,51,N,,,,STP01,12092,,,
145326,20060414,0,Fri,HOU,NL,10,ARI,NL,10,1,5,51,N,,,,PHO01,24512,,,
145327,20060414,0,Fri,SDN,NL,9,ATL,NL,11,4,5,51,N,,,,ATL02,36406,,,
145328,20060414,0,Fri,PHI,NL,10,COL,NL,10,10,8,54,N,,,,DEN02,25390,,,
145329,20060414,0,Fri,WAS,NL,11,FLO,NL,9,3,5,51,N,,,,MIA01,12913,,,
145330,20060414,0,Fri,SFN,NL,9,LAN,NL,11,2,1,54,N,,,,LOS03,45940,,,
145331,20060414,0,Fri,MIL,NL,10,NYN,NL,9,3,4,51,N,,,,NYC17,37489,,,
145332,20060414,0,Fri,CHN,NL,9,PIT,NL,12,11,6,54,N,,,,PIT08,20233,,,
145333,20060414,0,Fri,CIN,NL,10,SLN,NL,10,1,0,54,N,,,,STL10,40901,,,
145334,20060415,0,Sat,ANA,AL,11,BAL,AL,12,2,3,51,D,,,,BAL12,24497,,,
145335,20060415,0,Sat,SEA,AL,12,BOS,AL,11,3,0,54,D,,,,BOS07,36047,,,
145336,20060415,0,Sat,TOR,AL,11,CHA,AL,11,2,4,51,D,,,,CHI12,33247,,,
145337,20060415,0,Sat,CLE,AL,11,DET,AL,11,7,2,54,D,,,,DET05,30107,,,
145338,20060415,0,Sat,NYA,AL,11,MIN,AL,11,5,6,53,N,,,,MIN03,42316,,,
145339,20060415,0,Sat,TEX,AL,12,OAK,AL,12,4,5,51,D,,,,OAK01,16186,,,
145340,20060415,0,Sat,KCA,AL,10,TBA,AL,12,3,6,51,N,,,,STP01,20002,,,
145341,20060415,0,Sat,HOU,NL,11,ARI,NL,11,10,0,54,N,,,,PHO01,25042,,,
145342,20060415,0,Sat,SDN,NL,10,ATL,NL,12,0,2,51,N,,,,ATL02,40151,,,
145343,20060415,0,Sat,PHI,NL,11,COL,NL,11,6,10,51,N,,,,DEN02,23206,,,
145344,20060415,0,Sat,WAS,NL,12,FLO,NL,10,2,1,54,N,,,,MIA01,15668,,,
145345,20060415,0,Sat,SFN,NL,10,LAN,NL,12,1,3,51,N,,,,LOS03,55132,,,
145346,20060415,0,Sat,MIL,NL,11,NYN,NL,10,8,2,54,D,,,,NYC17,55831,,,
145347,20060415,0,Sat,CHN,NL,10,PIT,NL,13,1,2,51,N,,,,PIT08,34264,,,
145348,20060415,0,Sat,CIN,NL,11,SLN,NL,11,3,9,51,D,,,,STL10,40752,,,
145349,20060416,0,Sun,ANA,AL,12,BAL,AL,13,9,3,54,D,,,,BAL12,19904,,,
145350,20060416,0,Sun,SEA,AL,13,BOS,AL,12,2,3,51,D,,,,BOS07,36181,,,
145351,20060416,0,Sun,TOR,AL,12,CHA,AL,12,4,6,27,D,,,,CHI12,27137,,,
145352,20060416,0,Sun,CLE,AL,12,DET,AL,12,0,1,51,D,,,,DET05,14303,,,
145353,20060416,0,Sun,NYA,AL,12,MIN,AL,12,9,3,54,D,,,,MIN03,22627,,,
145354,20060416,0,Sun,TEX,AL,13,OAK,AL,13,5,3,54,D,,,,OAK01,21256,,,
145355,20060416,0,Sun,KCA,AL,11,TBA,AL,13,5,9,51,D,,,,STP01,11853,,,
145356,20060416,0,Sun,HOU,NL,12,ARI,NL,12,8,5,54,D,,,,PHO01,21191,,,
145357,20060416,0,Sun,SDN,NL,11,ATL,NL,13,4,3,54,D,,,,ATL02,24589,,,
145358,20060416,0,Sun,PHI,NL,12,COL,NL,12,1,0,54,D,,,,DEN02,25144,,,
145359,20060416,0,Sun,WAS,NL,13,FLO,NL,11,7,5,54,D,,,,MIA01,10296,,,
145360,20060416,0,Sun,SFN,NL,11,LAN,NL,13,2,0,54,N,,,,LOS03,47024,,,
145361,20060416,0,Sun,MIL,NL,12,NYN,NL,11,3,9,51,D,,,,NYC17,38119,,,
145362,20060416,0,Sun,CHN,NL,11,PIT,NL,14,7,3,54,D,,,,PIT08,15020,,,
145363,20060416,0,Sun,CIN,NL,12,SLN,NL,12,7,8,51,D,,,,STL10,40068,,,
145364,20060417,0,Mon,ANA,AL,13,BAL,AL,14,2,4,51,N,,,,BAL12,15691,,,
145365,20060417,0,Mon,SEA,AL,14,BOS,AL,13,6,7,53,D,,,,BOS07,36188,,,
145366,20060417,0,Mon,KCA,AL,12,CHA,AL,13,0,9,51,N,,,,CHI12,27889,,,
145367,20060417,0,Mon,CLE,AL,13,DET,AL,13,10,2,54,D,,,,DET05,19126,,,
145368,20060417,0,Mon,SFN,NL,12,ARI,NL,13,10,9,54,N,,,,PHO01,21610,,,
145369,20060417,0,Mon,FLO,NL,12,CIN,NL,13,1,9,51,N,,,,CIN09,16960,,,
145370,20060417,0,Mon,SDN,NL,12,COL,NL,13,5,2,54,N,,,,DEN02,18591,,,
145371,20060417,0,Mon,MIL,NL,13,HOU,NL,13,7,8,51,N,,,,HOU03,26093,,,
145372,20060417,0,Mon,CHN,NL,12,LAN,NL,14,4,1,54,N,,,,LOS03,33511,,,
145373,20060417,0,Mon,ATL,NL,14,NYN,NL,12,3,4,51,N,,,,NYC17,36867,,,
145374,20060417,0,Mon,SLN,NL,13,PIT,NL,15,2,1,54,N,,,,PIT08,15278,,,
145375,20060418,0,Tue,CLE,AL,14,BAL,AL,15,15,1,54,N,,,,BAL12,17354,,,
145376,20060418,0,Tue,TBA,AL,14,BOS,AL,14,4,7,51,N,,,,BOS07,36423,,,
145377,20060418,0,Tue,KCA,AL,13,CHA,AL,14,1,4,51,N,,,,CHI12,21901,,,
145378,20060418,0,Tue,ANA,AL,14,MIN,AL,13,8,2,54,N,,,,MIN03,15787,,,
145379,20060418,0,Tue,DET,AL,14,OAK,AL,14,3,4,51,N,,,,OAK01,16857,,,
145380,20060418,0,Tue,TEX,AL,14,SEA,AL,15,7,4,54,N,,,,SEA03,17927,,,
145381,20060418,0,Tue,NYA,AL,13,TOR,AL,13,5,10,51,N,,,,TOR02,48776,,,
145382,20060418,0,Tue,SFN,NL,13,ARI,NL,14,4,7,51,N,,,,PHO01,23255,,,
145383,20060418,0,Tue,FLO,NL,13,CIN,NL,14,12,6,54,N,,,,CIN09,19724,,,
145384,20060418,0,Tue,SDN,NL,13,COL,NL,14,2,3,65,N,,,,DEN02,18595,,,
145385,20060418,0,Tue,MIL,NL,14,HOU,NL,14,12,13,51,N,,,,HOU03,27994,,,
145386,20060418,0,Tue,CHN,NL,13,LAN,NL,15,1,2,53,N,,,,LOS03,37342,,,
145387,20060418,0,Tue,ATL,NL,15,NYN,NL,13,7,1,54,N,,,,NYC17,30322,,,
145388,20060418,0,Tue,WAS,NL,14,PHI,NL,13,10,3,54,N,,,,PHI13,20072,,,
145389,20060418,0,Tue,SLN,NL,14,PIT,NL,16,4,12,51,N,,,,PIT08,16682,,,
145390,20060419,0,Wed,CLE,AL,15,BAL,AL,16,9,18,51,N,,,,BAL12,19510,,,
145391,20060419,0,Wed,TBA,AL,15,BOS,AL,15,1,9,51,N,,,,BOS07,36454,,,
145392,20060419,0,Wed,KCA,AL,14,CHA,AL,15,0,4,51,D,,,,CHI12,26327,,,
145393,20060419,0,Wed,ANA,AL,15,MIN,AL,14,10,12,59,N,,,,MIN03,21507,,,
145394,20060419,0,Wed,DET,AL,15,OAK,AL,15,11,4,54,N,,,,OAK01,18309,,,
145395,20060419,0,Wed,TEX,AL,15,SEA,AL,16,6,9,52,N,,,,SEA03,17613,,,
145396,20060419,0,Wed,NYA,AL,14,TOR,AL,14,3,1,54,D,,,,TOR02,32886,,,
145397,20060419,0,Wed,SFN,NL,14,ARI,NL,15,3,10,51,N,,,,PHO01,23083,,,
145398,20060419,0,Wed,FLO,NL,14,CIN,NL,15,8,9,52,D,,,,CIN09,18881,,,
145399,20060419,0,Wed,SDN,NL,14,COL,NL,15,13,4,54,D,,,,DEN02,18827,,,
145400,20060419,0,Wed,MIL,NL,15,HOU,NL,15,7,2,54,N,,,,HOU03,27002,,,
145401,20060419,0,Wed,CHN,NL,14,LAN,NL,16,5,4,54,N,,,,LOS03,41288,,,
145402,20060419,0,Wed,ATL,NL,16,NYN,NL,14,2,1,54,D,,,,NYC17,40861,,,
145403,20060419,0,Wed,WAS,NL,15,PHI,NL,14,6,7,58,N,,,,PHI13,27913,,,
145404,20060419,0,Wed,SLN,NL,15,PIT,NL,17,4,0,54,D,,,,PIT08,15085,,,
145405,20060420,0,Thu,CLE,AL,16,BAL,AL,17,4,9,51,D,,,,BAL12,22031,,,
145406,20060420,0,Thu,TBA,AL,16,BOS,AL,16,5,1,54,N,,,,BOS07,36607,,,
145407,20060420,0,Thu,ANA,AL,16,MIN,AL,15,6,4,54,D,,,,MIN03,12990,,,
145408,20060420,0,Thu,DET,AL,16,OAK,AL,16,4,3,54,D,,,,OAK01,15489,,,
145409,20060420,0,Thu,TEX,AL,16,SEA,AL,17,4,3,54,N,,,,SEA03,17917,,,
145410,20060420,0,Thu,SFN,NL,15,ARI,NL,16,9,7,54,N,,,,PHO01,23792,,,
145411,20060420,0,Thu,CIN,NL,16,MIL,NL,16,12,8,54,N,,,,MIL06,15347,,,
145412,20060420,0,Thu,WAS,NL,16,PHI,NL,15,10,4,54,N,,,,PHI13,28177,,,
145413,20060420,0,Thu,NYN,NL,15,SDN,NL,15,7,2,54,N,,,,SAN02,28791,,,
